cycle,season,genus,colony_id,value,line_group
21,Spring,C,WT_PL2,204585.1198,PL2_C
22,Spring,C,WT_PL2,282595.2396,PL2_C
23,Spring,C,WT_PL2,350804.9792,PL2_C
24,Spring,C,WT_PL2,407689.8021,PL2_C
25,Spring,C,WT_PL2,454699.0313,PL2_C
26,Spring,C,WT_PL2,492356.5417,PL2_C
27,Spring,C,WT_PL2,522364.9063,PL2_C
28,Spring,C,WT_PL2,547527.3958,PL2_C
29,Spring,C,WT_PL2,568427.875,PL2_C
30,Spring,C,WT_PL2,584679.8125,PL2_C
31,Spring,C,WT_PL2,598271.3125,PL2_C
32,Spring,C,WT_PL2,610085.4792,PL2_C
33,Spring,C,WT_PL2,618507.6042,PL2_C
34,Spring,C,WT_PL2,625262.5833,PL2_C
35,Spring,C,WT_PL2,629500.1458,PL2_C
1,Spring,D,WT_PL2,-3991.285238,PL2_D
2,Spring,D,WT_PL2,-3567.914714,PL2_D
3,Spring,D,WT_PL2,-2309.502686,PL2_D
4,Spring,D,WT_PL2,-1465.546224,PL2_D
5,Spring,D,WT_PL2,-565.5507914,PL2_D
6,Spring,D,WT_PL2,-324.7974955,PL2_D
7,Spring,D,WT_PL2,-98.97650909,PL2_D
8,Spring,D,WT_PL2,759.9199931,PL2_D
9,Spring,D,WT_PL2,1019.787882,PL2_D
10,Spring,D,WT_PL2,789.4864807,PL2_D
11,Spring,D,WT_PL2,909.8438924,PL2_D
12,Spring,D,WT_PL2,869.8654175,PL2_D
13,Spring,D,WT_PL2,937.6057027,PL2_D
14,Spring,D,WT_PL2,1082.82253,PL2_D
15,Spring,D,WT_PL2,1121.513306,PL2_D
16,Spring,D,WT_PL2,637.5530599,PL2_D
17,Spring,D,WT_PL2,227.1266581,PL2_D
18,Spring,D,WT_PL2,-363.4716237,PL2_D
19,Spring,D,WT_PL2,-122.3303223,PL2_D
20,Spring,D,WT_PL2,-29.30360285,PL2_D
21,Spring,D,WT_PL2,-91.78208669,PL2_D
22,Spring,D,WT_PL2,-315.9402568,PL2_D
23,Spring,D,WT_PL2,-637.8015544,PL2_D
24,Spring,D,WT_PL2,-740.3946126,PL2_D
25,Spring,D,WT_PL2,-741.1517639,PL2_D
26,Spring,D,WT_PL2,-960.0286662,PL2_D
27,Spring,D,WT_PL2,-671.1894531,PL2_D
28,Spring,D,WT_PL2,893.4440308,PL2_D
29,Spring,D,WT_PL2,3281.345703,PL2_D
30,Spring,D,WT_PL2,9005.914388,PL2_D
31,Spring,D,WT_PL2,20508.50586,PL2_D
32,Spring,D,WT_PL2,41997.3737,PL2_D
33,Spring,D,WT_PL2,79635.88802,PL2_D
34,Spring,D,WT_PL2,140852.5339,PL2_D
35,Spring,D,WT_PL2,210964.6302,PL2_D
1,Summer,C,WT_PL3,4344.197184,PL3_C
2,Summer,C,WT_PL3,4388.604574,PL3_C
3,Summer,C,WT_PL3,3058.246618,PL3_C
4,Summer,C,WT_PL3,2386.891286,PL3_C
5,Summer,C,WT_PL3,1897.744117,PL3_C
6,Summer,C,WT_PL3,1102.78185,PL3_C
7,Summer,C,WT_PL3,385.5123672,PL3_C
8,Summer,C,WT_PL3,-5.304000854,PL3_C
9,Summer,C,WT_PL3,-145.7714208,PL3_C
10,Summer,C,WT_PL3,-450.6581281,PL3_C
11,Summer,C,WT_PL3,-696.3364652,PL3_C
12,Summer,C,WT_PL3,-852.6007353,PL3_C
13,Summer,C,WT_PL3,-870.6281115,PL3_C
14,Summer,C,WT_PL3,-1260.590302,PL3_C
15,Summer,C,WT_PL3,-1674.615067,PL3_C
16,Summer,C,WT_PL3,-1941.366247,PL3_C
17,Summer,C,WT_PL3,-1588.825901,PL3_C
18,Summer,C,WT_PL3,-1163.816742,PL3_C
19,Summer,C,WT_PL3,-873.1904704,PL3_C
20,Summer,C,WT_PL3,-826.7750448,PL3_C
21,Summer,C,WT_PL3,-903.4273427,PL3_C
22,Summer,C,WT_PL3,-992.3010674,PL3_C
23,Summer,C,WT_PL3,-877.0132599,PL3_C
24,Summer,C,WT_PL3,-725.7723185,PL3_C
25,Summer,C,WT_PL3,-495.7996546,PL3_C
26,Summer,C,WT_PL3,-214.9467672,PL3_C
27,Summer,C,WT_PL3,-223.5860596,PL3_C
28,Summer,C,WT_PL3,-220.024821,PL3_C
29,Summer,C,WT_PL3,-170.2110494,PL3_C
30,Summer,C,WT_PL3,432.3476156,PL3_C
31,Summer,C,WT_PL3,887.8489736,PL3_C
32,Summer,C,WT_PL3,1086.298147,PL3_C
33,Summer,C,WT_PL3,1414.619731,PL3_C
34,Summer,C,WT_PL3,1770.889394,PL3_C
35,Summer,C,WT_PL3,2763.851603,PL3_C
1,Summer,D,WT_PL3,1458.415527,PL3_D
2,Summer,D,WT_PL3,1453.136882,PL3_D
3,Summer,D,WT_PL3,1670.399862,PL3_D
4,Summer,D,WT_PL3,2676.70459,PL3_D
5,Summer,D,WT_PL3,2051.605591,PL3_D
6,Summer,D,WT_PL3,391.2721685,PL3_D
7,Summer,D,WT_PL3,-323.6887995,PL3_D
8,Summer,D,WT_PL3,-408.2565511,PL3_D
9,Summer,D,WT_PL3,-450.8191039,PL3_D
10,Summer,D,WT_PL3,-456.6811015,PL3_D
11,Summer,D,WT_PL3,-577.1759122,PL3_D
12,Summer,D,WT_PL3,-777.1525345,PL3_D
13,Summer,D,WT_PL3,-918.9676412,PL3_D
14,Summer,D,WT_PL3,-944.7645671,PL3_D
15,Summer,D,WT_PL3,-1068.3349,PL3_D
16,Summer,D,WT_PL3,-1159.715129,PL3_D
17,Summer,D,WT_PL3,-933.160497,PL3_D
18,Summer,D,WT_PL3,-515.4313879,PL3_D
19,Summer,D,WT_PL3,-410.4392192,PL3_D
20,Summer,D,WT_PL3,-664.8351034,PL3_D
21,Summer,D,WT_PL3,-586.191892,PL3_D
22,Summer,D,WT_PL3,-336.3455947,PL3_D
23,Summer,D,WT_PL3,-264.5721741,PL3_D
24,Summer,D,WT_PL3,-496.8586629,PL3_D
25,Summer,D,WT_PL3,-394.5253703,PL3_D
26,Summer,D,WT_PL3,-52.5800883,PL3_D
27,Summer,D,WT_PL3,145.0657043,PL3_D
28,Summer,D,WT_PL3,215.1672262,PL3_D
29,Summer,D,WT_PL3,447.6984431,PL3_D
30,Summer,D,WT_PL3,580.7739398,PL3_D
31,Summer,D,WT_PL3,781.9353587,PL3_D
32,Summer,D,WT_PL3,873.9249064,PL3_D
33,Summer,D,WT_PL3,908.7243449,PL3_D
34,Summer,D,WT_PL3,997.2243042,PL3_D
35,Summer,D,WT_PL3,1320.291962,PL3_D
1,Fall,C,WT_PL3,-1470.280924,PL3_C
2,Fall,C,WT_PL3,-1056.485229,PL3_C
3,Fall,C,WT_PL3,-208.7807363,PL3_C
4,Fall,C,WT_PL3,212.8143819,PL3_C
5,Fall,C,WT_PL3,208.0449162,PL3_C
6,Fall,C,WT_PL3,239.9942067,PL3_C
7,Fall,C,WT_PL3,151.4070511,PL3_C
8,Fall,C,WT_PL3,-378.4795837,PL3_C
9,Fall,C,WT_PL3,-318.4678129,PL3_C
10,Fall,C,WT_PL3,524.2653605,PL3_C
11,Fall,C,WT_PL3,1481.753675,PL3_C
12,Fall,C,WT_PL3,3218.265462,PL3_C
13,Fall,C,WT_PL3,7515.459473,PL3_C
14,Fall,C,WT_PL3,15180.37272,PL3_C
15,Fall,C,WT_PL3,28300.62891,PL3_C
16,Fall,C,WT_PL3,48155.72656,PL3_C
17,Fall,C,WT_PL3,74393.4987,PL3_C
18,Fall,C,WT_PL3,103486.9036,PL3_C
19,Fall,C,WT_PL3,134046.9036,PL3_C
20,Fall,C,WT_PL3,164943.026,PL3_C
21,Fall,C,WT_PL3,195106.474,PL3_C
22,Fall,C,WT_PL3,223943.1458,PL3_C
23,Fall,C,WT_PL3,249767.9427,PL3_C
24,Fall,C,WT_PL3,272990.1042,PL3_C
25,Fall,C,WT_PL3,294554.5,PL3_C
26,Fall,C,WT_PL3,314170.625,PL3_C
27,Fall,C,WT_PL3,337365.5521,PL3_C
28,Fall,C,WT_PL3,379117.0729,PL3_C
29,Fall,C,WT_PL3,405446.0938,PL3_C
30,Fall,C,WT_PL3,423835.7188,PL3_C
31,Fall,C,WT_PL3,440654.4688,PL3_C
32,Fall,C,WT_PL3,452245.0729,PL3_C
33,Fall,C,WT_PL3,463424.4583,PL3_C
34,Fall,C,WT_PL3,474329.2396,PL3_C
35,Fall,C,WT_PL3,482512.7188,PL3_C
1,Fall,D,WT_PL3,720.5010783,PL3_D
2,Fall,D,WT_PL3,866.8504435,PL3_D
3,Fall,D,WT_PL3,649.9654264,PL3_D
4,Fall,D,WT_PL3,401.3356603,PL3_D
5,Fall,D,WT_PL3,287.0886943,PL3_D
6,Fall,D,WT_PL3,216.7583796,PL3_D
7,Fall,D,WT_PL3,305.0400492,PL3_D
8,Fall,D,WT_PL3,131.4571406,PL3_D
9,Fall,D,WT_PL3,-10.01380157,PL3_D
10,Fall,D,WT_PL3,-180.2581635,PL3_D
11,Fall,D,WT_PL3,-323.6249288,PL3_D
12,Fall,D,WT_PL3,-364.8953501,PL3_D
13,Fall,D,WT_PL3,-240.6735814,PL3_D
14,Fall,D,WT_PL3,-28.55596797,PL3_D
15,Fall,D,WT_PL3,-175.1831538,PL3_D
16,Fall,D,WT_PL3,-337.6801376,PL3_D
17,Fall,D,WT_PL3,-447.9166845,PL3_D
18,Fall,D,WT_PL3,-518.5204264,PL3_D
19,Fall,D,WT_PL3,-217.5616786,PL3_D
20,Fall,D,WT_PL3,5.811136882,PL3_D
21,Fall,D,WT_PL3,91.67874654,PL3_D
22,Fall,D,WT_PL3,287.2781067,PL3_D
23,Fall,D,WT_PL3,372.7576904,PL3_D
24,Fall,D,WT_PL3,579.0914714,PL3_D
25,Fall,D,WT_PL3,939.1908658,PL3_D
26,Fall,D,WT_PL3,1219.154806,PL3_D
27,Fall,D,WT_PL3,1602.405228,PL3_D
28,Fall,D,WT_PL3,2143.095754,PL3_D
29,Fall,D,WT_PL3,3200.900859,PL3_D
30,Fall,D,WT_PL3,5245.94295,PL3_D
31,Fall,D,WT_PL3,8773.420013,PL3_D
32,Fall,D,WT_PL3,15632.29291,PL3_D
33,Fall,D,WT_PL3,26844.57662,PL3_D
34,Fall,D,WT_PL3,42527.46415,PL3_D
35,Fall,D,WT_PL3,59382.34587,PL3_D
1,Winter,C,WT_PL3,-2755.96521,PL3_C
2,Winter,C,WT_PL3,-2030.49531,PL3_C
3,Winter,C,WT_PL3,-767.0202305,PL3_C
4,Winter,C,WT_PL3,-365.6609993,PL3_C
5,Winter,C,WT_PL3,122.349294,PL3_C
6,Winter,C,WT_PL3,216.3856303,PL3_C
7,Winter,C,WT_PL3,184.4453837,PL3_C
8,Winter,C,WT_PL3,-147.7135925,PL3_C
9,Winter,C,WT_PL3,-181.872584,PL3_C
10,Winter,C,WT_PL3,108.4189555,PL3_C
11,Winter,C,WT_PL3,81.67142391,PL3_C
12,Winter,C,WT_PL3,109.0957743,PL3_C
13,Winter,C,WT_PL3,323.928978,PL3_C
14,Winter,C,WT_PL3,217.7205149,PL3_C
15,Winter,C,WT_PL3,195.4026744,PL3_C
16,Winter,C,WT_PL3,279.0457713,PL3_C
17,Winter,C,WT_PL3,313.6446025,PL3_C
18,Winter,C,WT_PL3,185.501241,PL3_C
19,Winter,C,WT_PL3,-143.155159,PL3_C
20,Winter,C,WT_PL3,-290.0120659,PL3_C
21,Winter,C,WT_PL3,-237.8376999,PL3_C
22,Winter,C,WT_PL3,-50.3899231,PL3_C
23,Winter,C,WT_PL3,34.56046041,PL3_C
24,Winter,C,WT_PL3,46.86503347,PL3_C
25,Winter,C,WT_PL3,49.19822693,PL3_C
26,Winter,C,WT_PL3,55.50798925,PL3_C
27,Winter,C,WT_PL3,-103.1666234,PL3_C
28,Winter,C,WT_PL3,-614.8516439,PL3_C
29,Winter,C,WT_PL3,-804.7424215,PL3_C
30,Winter,C,WT_PL3,-700.6357676,PL3_C
31,Winter,C,WT_PL3,-235.5681864,PL3_C
32,Winter,C,WT_PL3,-99.18031057,PL3_C
33,Winter,C,WT_PL3,-221.6023076,PL3_C
34,Winter,C,WT_PL3,-551.1024323,PL3_C
35,Winter,C,WT_PL3,-722.8343404,PL3_C
1,Winter,D,WT_PL3,643.4251048,PL3_D
2,Winter,D,WT_PL3,618.2858785,PL3_D
3,Winter,D,WT_PL3,423.3210894,PL3_D
4,Winter,D,WT_PL3,312.6362445,PL3_D
5,Winter,D,WT_PL3,96.96574402,PL3_D
6,Winter,D,WT_PL3,-13.10059786,PL3_D
7,Winter,D,WT_PL3,148.6507704,PL3_D
8,Winter,D,WT_PL3,118.0818303,PL3_D
9,Winter,D,WT_PL3,-141.7501399,PL3_D
10,Winter,D,WT_PL3,-228.4349696,PL3_D
11,Winter,D,WT_PL3,-168.397138,PL3_D
12,Winter,D,WT_PL3,-187.7889913,PL3_D
13,Winter,D,WT_PL3,-174.5871124,PL3_D
14,Winter,D,WT_PL3,-144.1261063,PL3_D
15,Winter,D,WT_PL3,-160.1065108,PL3_D
16,Winter,D,WT_PL3,-102.2509715,PL3_D
17,Winter,D,WT_PL3,-37.18319702,PL3_D
18,Winter,D,WT_PL3,111.934063,PL3_D
19,Winter,D,WT_PL3,193.5252762,PL3_D
20,Winter,D,WT_PL3,257.3547452,PL3_D
21,Winter,D,WT_PL3,433.9667943,PL3_D
22,Winter,D,WT_PL3,617.4733734,PL3_D
23,Winter,D,WT_PL3,881.5463632,PL3_D
24,Winter,D,WT_PL3,795.1363068,PL3_D
25,Winter,D,WT_PL3,980.55955,PL3_D
26,Winter,D,WT_PL3,917.9528465,PL3_D
27,Winter,D,WT_PL3,878.2003123,PL3_D
28,Winter,D,WT_PL3,956.8631337,PL3_D
29,Winter,D,WT_PL3,976.7160645,PL3_D
30,Winter,D,WT_PL3,1046.401031,PL3_D
31,Winter,D,WT_PL3,1001.59641,PL3_D
32,Winter,D,WT_PL3,1296.629028,PL3_D
33,Winter,D,WT_PL3,1251.545754,PL3_D
34,Winter,D,WT_PL3,1254.462499,PL3_D
35,Winter,D,WT_PL3,1494.677409,PL3_D
1,Spring,C,WT_PL3,-239.7808329,PL3_C
2,Spring,C,WT_PL3,637.161616,PL3_C
3,Spring,C,WT_PL3,286.1405411,PL3_C
4,Spring,C,WT_PL3,-51.55500285,PL3_C
5,Spring,C,WT_PL3,-60.83388774,PL3_C
6,Spring,C,WT_PL3,-73.97216479,PL3_C
7,Spring,C,WT_PL3,-121.7302246,PL3_C
8,Spring,C,WT_PL3,-142.5299555,PL3_C
9,Spring,C,WT_PL3,-61.31925964,PL3_C
10,Spring,C,WT_PL3,-28.1137797,PL3_C
11,Spring,C,WT_PL3,234.1672242,PL3_C
12,Spring,C,WT_PL3,388.6748047,PL3_C
13,Spring,C,WT_PL3,895.2813161,PL3_C
14,Spring,C,WT_PL3,1450.419037,PL3_C
15,Spring,C,WT_PL3,1695.093387,PL3_C
16,Spring,C,WT_PL3,2788.764949,PL3_C
17,Spring,C,WT_PL3,4518.673706,PL3_C
18,Spring,C,WT_PL3,6738.904948,PL3_C
19,Spring,C,WT_PL3,9352.373372,PL3_C
20,Spring,C,WT_PL3,13431.95915,PL3_C
21,Spring,C,WT_PL3,18519.98275,PL3_C
22,Spring,C,WT_PL3,25131.22396,PL3_C
23,Spring,C,WT_PL3,33100.75326,PL3_C
24,Spring,C,WT_PL3,41982.99479,PL3_C
25,Spring,C,WT_PL3,52562.40885,PL3_C
26,Spring,C,WT_PL3,64100.7513,PL3_C
27,Spring,C,WT_PL3,77027.47135,PL3_C
28,Spring,C,WT_PL3,89872.85677,PL3_C
29,Spring,C,WT_PL3,103490.0964,PL3_C
30,Spring,C,WT_PL3,117289.125,PL3_C
31,Spring,C,WT_PL3,131039.3984,PL3_C
32,Spring,C,WT_PL3,144989.6823,PL3_C
33,Spring,C,WT_PL3,157993.6771,PL3_C
34,Spring,C,WT_PL3,170979.7917,PL3_C
35,Spring,C,WT_PL3,182346.8229,PL3_C
1,Spring,D,WT_PL3,1361.72054,PL3_D
2,Spring,D,WT_PL3,1417.345744,PL3_D
3,Spring,D,WT_PL3,896.8850403,PL3_D
4,Spring,D,WT_PL3,503.4113108,PL3_D
5,Spring,D,WT_PL3,345.0365295,PL3_D
6,Spring,D,WT_PL3,377.54717,PL3_D
7,Spring,D,WT_PL3,164.1124846,PL3_D
8,Spring,D,WT_PL3,-111.6008377,PL3_D
9,Spring,D,WT_PL3,-189.2282384,PL3_D
10,Spring,D,WT_PL3,-300.6889445,PL3_D
11,Spring,D,WT_PL3,-288.0637302,PL3_D
12,Spring,D,WT_PL3,-272.87861,PL3_D
13,Spring,D,WT_PL3,-231.9669342,PL3_D
14,Spring,D,WT_PL3,-245.0370255,PL3_D
15,Spring,D,WT_PL3,-390.7685903,PL3_D
16,Spring,D,WT_PL3,-312.6043091,PL3_D
17,Spring,D,WT_PL3,-205.4348208,PL3_D
18,Spring,D,WT_PL3,-162.3538717,PL3_D
19,Spring,D,WT_PL3,-230.822403,PL3_D
20,Spring,D,WT_PL3,-536.1086375,PL3_D
21,Spring,D,WT_PL3,-501.6813405,PL3_D
22,Spring,D,WT_PL3,-58.68893687,PL3_D
23,Spring,D,WT_PL3,185.1993103,PL3_D
24,Spring,D,WT_PL3,251.7515971,PL3_D
25,Spring,D,WT_PL3,141.4471385,PL3_D
26,Spring,D,WT_PL3,-62.62556458,PL3_D
27,Spring,D,WT_PL3,6.171529452,PL3_D
28,Spring,D,WT_PL3,-76.88292672,PL3_D
29,Spring,D,WT_PL3,-168.4321997,PL3_D
30,Spring,D,WT_PL3,242.0133362,PL3_D
31,Spring,D,WT_PL3,391.9198074,PL3_D
32,Spring,D,WT_PL3,98.35231018,PL3_D
33,Spring,D,WT_PL3,264.0400289,PL3_D
34,Spring,D,WT_PL3,477.9803416,PL3_D
35,Spring,D,WT_PL3,779.8711802,PL3_D
1,Summer,C,WT_PL4,-2146.589813,PL4_C
2,Summer,C,WT_PL4,-1274.33252,PL4_C
3,Summer,C,WT_PL4,-169.749616,PL4_C
4,Summer,C,WT_PL4,180.8749084,PL4_C
5,Summer,C,WT_PL4,193.1739349,PL4_C
6,Summer,C,WT_PL4,-266.3786265,PL4_C
7,Summer,C,WT_PL4,0.545393626,PL4_C
8,Summer,C,WT_PL4,350.2324219,PL4_C
9,Summer,C,WT_PL4,454.8152822,PL4_C
10,Summer,C,WT_PL4,1026.090897,PL4_C
11,Summer,C,WT_PL4,2227.543488,PL4_C
12,Summer,C,WT_PL4,4779.201904,PL4_C
13,Summer,C,WT_PL4,10147.81348,PL4_C
14,Summer,C,WT_PL4,19850.35156,PL4_C
15,Summer,C,WT_PL4,35840.84375,PL4_C
16,Summer,C,WT_PL4,58749.55469,PL4_C
17,Summer,C,WT_PL4,87423.03646,PL4_C
18,Summer,C,WT_PL4,119065.5807,PL4_C
19,Summer,C,WT_PL4,152515.8594,PL4_C
20,Summer,C,WT_PL4,186278.526,PL4_C
21,Summer,C,WT_PL4,219556.9479,PL4_C
22,Summer,C,WT_PL4,251151.6042,PL4_C
23,Summer,C,WT_PL4,280416.3542,PL4_C
24,Summer,C,WT_PL4,307410.4792,PL4_C
25,Summer,C,WT_PL4,332699.3021,PL4_C
26,Summer,C,WT_PL4,355174.7708,PL4_C
27,Summer,C,WT_PL4,375974.375,PL4_C
28,Summer,C,WT_PL4,395877.5417,PL4_C
29,Summer,C,WT_PL4,413907.875,PL4_C
30,Summer,C,WT_PL4,429994.125,PL4_C
31,Summer,C,WT_PL4,445230.5104,PL4_C
32,Summer,C,WT_PL4,458913.9167,PL4_C
33,Summer,C,WT_PL4,470914.3438,PL4_C
34,Summer,C,WT_PL4,481749.1771,PL4_C
35,Summer,C,WT_PL4,490779.3438,PL4_C
1,Summer,D,WT_PL4,-1178.638571,PL4_D
2,Summer,D,WT_PL4,-768.9774399,PL4_D
3,Summer,D,WT_PL4,-245.0663452,PL4_D
4,Summer,D,WT_PL4,-352.2490209,PL4_D
5,Summer,D,WT_PL4,-163.322299,PL4_D
6,Summer,D,WT_PL4,-63.95287577,PL4_D
7,Summer,D,WT_PL4,71.43217599,PL4_D
8,Summer,D,WT_PL4,233.3120219,PL4_D
9,Summer,D,WT_PL4,91.76999195,PL4_D
10,Summer,D,WT_PL4,100.5925395,PL4_D
11,Summer,D,WT_PL4,499.8109283,PL4_D
12,Summer,D,WT_PL4,273.8730672,PL4_D
13,Summer,D,WT_PL4,78.4977061,PL4_D
14,Summer,D,WT_PL4,237.0910746,PL4_D
15,Summer,D,WT_PL4,-9.784288724,PL4_D
16,Summer,D,WT_PL4,-165.0867306,PL4_D
17,Summer,D,WT_PL4,-229.170428,PL4_D
18,Summer,D,WT_PL4,-100.3843435,PL4_D
19,Summer,D,WT_PL4,-92.24408086,PL4_D
20,Summer,D,WT_PL4,-3.322572072,PL4_D
21,Summer,D,WT_PL4,-0.520853678,PL4_D
22,Summer,D,WT_PL4,-52.33892822,PL4_D
23,Summer,D,WT_PL4,-13.1778361,PL4_D
24,Summer,D,WT_PL4,126.3374278,PL4_D
25,Summer,D,WT_PL4,253.5870603,PL4_D
26,Summer,D,WT_PL4,553.2846069,PL4_D
27,Summer,D,WT_PL4,1460.992594,PL4_D
28,Summer,D,WT_PL4,3105.716146,PL4_D
29,Summer,D,WT_PL4,5638.830404,PL4_D
30,Summer,D,WT_PL4,10606.67904,PL4_D
31,Summer,D,WT_PL4,19294.75684,PL4_D
32,Summer,D,WT_PL4,33086.25065,PL4_D
33,Summer,D,WT_PL4,53005.80859,PL4_D
34,Summer,D,WT_PL4,78319.11328,PL4_D
35,Summer,D,WT_PL4,103129.5234,PL4_D
1,Fall,C,WT_PL4,-3294.048991,PL4_C
2,Fall,C,WT_PL4,-2451.205282,PL4_C
3,Fall,C,WT_PL4,-1344.806946,PL4_C
4,Fall,C,WT_PL4,-75.92161433,PL4_C
5,Fall,C,WT_PL4,620.2788378,PL4_C
6,Fall,C,WT_PL4,827.0287476,PL4_C
7,Fall,C,WT_PL4,947.4974162,PL4_C
8,Fall,C,WT_PL4,184.7864075,PL4_C
9,Fall,C,WT_PL4,-336.5469971,PL4_C
10,Fall,C,WT_PL4,-286.1694695,PL4_C
11,Fall,C,WT_PL4,-610.6383108,PL4_C
12,Fall,C,WT_PL4,-257.8206736,PL4_C
13,Fall,C,WT_PL4,1098.340719,PL4_C
14,Fall,C,WT_PL4,3768.64799,PL4_C
15,Fall,C,WT_PL4,9471.514974,PL4_C
16,Fall,C,WT_PL4,18834.03027,PL4_C
17,Fall,C,WT_PL4,33226.91862,PL4_C
18,Fall,C,WT_PL4,51731.3724,PL4_C
19,Fall,C,WT_PL4,73379.85221,PL4_C
20,Fall,C,WT_PL4,105527.9883,PL4_C
21,Fall,C,WT_PL4,161962.2708,PL4_C
22,Fall,C,WT_PL4,204670.1146,PL4_C
23,Fall,C,WT_PL4,241186.3333,PL4_C
24,Fall,C,WT_PL4,274967.2135,PL4_C
25,Fall,C,WT_PL4,304605,PL4_C
26,Fall,C,WT_PL4,331568.1771,PL4_C
27,Fall,C,WT_PL4,356116.6771,PL4_C
28,Fall,C,WT_PL4,378596.6354,PL4_C
29,Fall,C,WT_PL4,398607.3646,PL4_C
30,Fall,C,WT_PL4,416123.8542,PL4_C
31,Fall,C,WT_PL4,432322.3229,PL4_C
32,Fall,C,WT_PL4,445926.1979,PL4_C
33,Fall,C,WT_PL4,458112.5521,PL4_C
34,Fall,C,WT_PL4,469758.7813,PL4_C
35,Fall,C,WT_PL4,478295.5625,PL4_C
1,Fall,D,WT_PL4,-1874.644206,PL4_D
2,Fall,D,WT_PL4,-1211.031474,PL4_D
3,Fall,D,WT_PL4,-279.101031,PL4_D
4,Fall,D,WT_PL4,-243.0507863,PL4_D
5,Fall,D,WT_PL4,109.6192678,PL4_D
6,Fall,D,WT_PL4,489.3413696,PL4_D
7,Fall,D,WT_PL4,581.3499603,PL4_D
8,Fall,D,WT_PL4,179.5564575,PL4_D
9,Fall,D,WT_PL4,-232.138092,PL4_D
10,Fall,D,WT_PL4,-284.3951263,PL4_D
11,Fall,D,WT_PL4,-51.76155217,PL4_D
12,Fall,D,WT_PL4,-54.2269338,PL4_D
13,Fall,D,WT_PL4,-228.228775,PL4_D
14,Fall,D,WT_PL4,-352.3816477,PL4_D
15,Fall,D,WT_PL4,-292.2897339,PL4_D
16,Fall,D,WT_PL4,-58.10407003,PL4_D
17,Fall,D,WT_PL4,87.44618607,PL4_D
18,Fall,D,WT_PL4,-99.25878525,PL4_D
19,Fall,D,WT_PL4,-25.34395981,PL4_D
20,Fall,D,WT_PL4,336.2375488,PL4_D
21,Fall,D,WT_PL4,445.9284159,PL4_D
22,Fall,D,WT_PL4,466.0046921,PL4_D
23,Fall,D,WT_PL4,175.0445353,PL4_D
24,Fall,D,WT_PL4,237.1937358,PL4_D
25,Fall,D,WT_PL4,357.41067,PL4_D
26,Fall,D,WT_PL4,583.0390027,PL4_D
27,Fall,D,WT_PL4,850.5997111,PL4_D
28,Fall,D,WT_PL4,1022.394755,PL4_D
29,Fall,D,WT_PL4,1863.981384,PL4_D
30,Fall,D,WT_PL4,3307.526499,PL4_D
31,Fall,D,WT_PL4,5974.222516,PL4_D
32,Fall,D,WT_PL4,11033.6428,PL4_D
33,Fall,D,WT_PL4,18820.57808,PL4_D
34,Fall,D,WT_PL4,30664.03939,PL4_D
35,Fall,D,WT_PL4,43266.53711,PL4_D
1,Winter,C,WT_PL4,-965.9120076,PL4_C
2,Winter,C,WT_PL4,-386.183787,PL4_C
3,Winter,C,WT_PL4,-150.8774363,PL4_C
4,Winter,C,WT_PL4,-128.9174474,PL4_C
5,Winter,C,WT_PL4,284.4930522,PL4_C
6,Winter,C,WT_PL4,283.830663,PL4_C
7,Winter,C,WT_PL4,-177.9593595,PL4_C
8,Winter,C,WT_PL4,-239.7076976,PL4_C
9,Winter,C,WT_PL4,-90.27115122,PL4_C
10,Winter,C,WT_PL4,448.3529129,PL4_C
11,Winter,C,WT_PL4,1773.172302,PL4_C
12,Winter,C,WT_PL4,5967.025635,PL4_C
13,Winter,C,WT_PL4,14847.49821,PL4_C
14,Winter,C,WT_PL4,30277.77311,PL4_C
15,Winter,C,WT_PL4,55244.88281,PL4_C
16,Winter,C,WT_PL4,92106.16406,PL4_C
17,Winter,C,WT_PL4,137368.7448,PL4_C
18,Winter,C,WT_PL4,184193.1771,PL4_C
19,Winter,C,WT_PL4,230093.1146,PL4_C
20,Winter,C,WT_PL4,271511.9844,PL4_C
21,Winter,C,WT_PL4,307969.0052,PL4_C
22,Winter,C,WT_PL4,338819.1927,PL4_C
23,Winter,C,WT_PL4,364676.0625,PL4_C
24,Winter,C,WT_PL4,387122.4896,PL4_C
25,Winter,C,WT_PL4,406363.8125,PL4_C
26,Winter,C,WT_PL4,422527.2656,PL4_C
27,Winter,C,WT_PL4,436398.2188,PL4_C
28,Winter,C,WT_PL4,448128.1406,PL4_C
29,Winter,C,WT_PL4,458358.9792,PL4_C
30,Winter,C,WT_PL4,466128.7969,PL4_C
31,Winter,C,WT_PL4,472512.0417,PL4_C
32,Winter,C,WT_PL4,477463.8802,PL4_C
33,Winter,C,WT_PL4,481185.1875,PL4_C
34,Winter,C,WT_PL4,484169.474,PL4_C
35,Winter,C,WT_PL4,486235.1979,PL4_C
1,Winter,D,WT_PL4,1236.106913,PL4_D
2,Winter,D,WT_PL4,1421.77655,PL4_D
3,Winter,D,WT_PL4,934.284668,PL4_D
4,Winter,D,WT_PL4,556.0844828,PL4_D
5,Winter,D,WT_PL4,230.2697194,PL4_D
6,Winter,D,WT_PL4,109.3247477,PL4_D
7,Winter,D,WT_PL4,-59.80772909,PL4_D
